168	#因微爱聚合爱#涓滴之水成海洋，颗颗爱心变希望。我在“新阳光·V爱白血病专项基金”项目捐款成功！@北京新阳光慈善基金会新阳光·V爱白血病专项基金
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
169	#一家人的小确幸#今天真是担惊受怕的一天，今儿下午爷爷和姥姥同时手术，一个在北京，一个在太原。虽然不是很大的手术，但随时牵动我的心，这个冬天真的很冷，好在一切顺利，好在春天就要来了！
170	#李天一被曝疑似狱中组乐队#李天一在监狱组乐队？北京监狱管理局：消息不实
19	20200101#今天北京环球度假区说话了吗#说啦今日粉丝数为144089
79	#王俊凯期末北电公演#@TFBOYS-王俊凯参加北京电影学院期末考试汇报演出视频曝光。小凯扮演话剧《日出》中的店小二“小顺子”，头戴小帽子，身着棕色小二服，系起围裙有模有样，眼神十分有戏，动作腔调京味十足。快来看看“店小二”王俊凯的表现
171	[星星][星星][星星][星星][星星]，#新年心愿#我要好运😊
79	#王俊凯期末北电公演#@TFBOYS-王俊凯参加北京电影学院期末考试汇报演出视频曝光。小凯扮演话剧《日出》中的店小二“小顺子”，头戴小帽子，身着棕色小二服，系起围裙有模有样，眼神十分有戏，动作腔调京味十足。快来看看“店小二”王俊凯的表现吧
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
172	#韩红#信得过，您就捐！请务必写清楚自己的名字，感激不尽！韩红爱心慈善基金会捐助银行：开户名：北京韩红爱心慈善基金会开户行：中国农业银行北京中关村分行营业部账  号：11250801040018002北京韩红爱心慈善基金会账号：110938289010508开户行：招商银行北京东三环支行
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
115	我在看：【实地探访北京医院发热门诊：就诊病人有所增加，外卖未戴口罩禁止入内】#跟新浪看热点#O实地探访北京医院发热门诊：就诊病人有所增加，外卖未戴口罩禁止入内
173	【#北京新增4例新型冠状病毒肺炎病例#】北京市石景山区45岁男性患者，1月11日赴武汉，1月14日返京，1月19日出现发热症状，1月21日在北京市医疗机构就诊；西城区42岁男性患者，于1月11日和1月18日两次赴武汉，1月19日返京，1月20日出现发热症状，在北京市医疗机构就诊；常住武汉市的33岁女性患者，出现发热症状后，于1月20日在北京市医疗机构就诊；武汉市33岁女性患者，1月18日来京，暂住朝阳区，1月20日在北京市医疗机构就诊。根据临床症状和流行病学调查，经疾病预防控制中心检测、专家组评估，以上4名患者今日确诊为新型冠状病毒感染的肺炎病例。4名患者病情平稳，在定点医院接受隔离治疗。现已对35名密切接触者开展医学观察，目前无发热等异常情况。（北京卫健委）O我市新增4例新型冠状病毒感染的肺炎病例
173	【#北京新增4例新型冠状病毒肺炎病例#】北京市石景山区45岁男性患者，1月11日赴武汉，1月14日返京，1月19日出现发热症状，1月21日在北京市医疗机构就诊；西城区42岁男性患者，于1月11日和1月18日两次赴武汉，1月19日返京，1月20日出现发热症状，在北京市医疗机构就诊；常住武汉市的33岁女性患者，出现发热症状后，于1月20日在北京市医疗机构就诊；武汉市33岁女性患者，1月18日来京，暂住朝阳区，1月20日在北京市医疗机构就诊。根据临床症状和流行病学调查，经疾病预防控制中心检测、专家组评估，以上4名患者今日确诊为新型冠状病毒感染的肺炎病例。4名患者病情平稳，在定点医院接受隔离治疗。现已对35名密切接触者开展医学观察，目前无发热等异常情况。（北京卫健委）
114	【#北京新增4例确诊新型肺炎病例#】22日晚，北京市卫健委发布通报，新增4例确诊新型肺炎病例。北京石景山区45岁男性患者，1月11日赴武汉，1月14日返京，1月19日出现发热症状，1月21日在我市医疗机构就诊；西城区42岁男性患者，于1月11日和1月18日两次赴武汉，1月19日返京，1月20日出现发热症状，在我市医疗机构就诊；常住武汉市的33岁女性患者，出现发热症状后，于1月20日在我市医疗机构就诊；武汉市33岁女性患者，1月18日来京，暂住朝阳区，1月20日在我市医疗机构就诊。根据临床症状和流行病学调查，经疾病预防控制中心检测、专家组评估，以上4名患者今日确诊为新型冠状病毒感染的肺炎病例。4名患者病情平稳，在定点医院接受隔离治疗。现已对35名密切接触者开展医学观察，目前无发热等异常情况。截至1月22日18时，北京共确诊14例新型冠状病毒感染的肺炎病例，其中西城区2例、朝阳区1例、海淀区2例、丰台区1例、石景山区1例、通州区1例、大兴区2例、昌平区2例，武汉来京人员2例。
174	#北京新增4例新型肺炎病例#节后大量武汉人员返回工作岗位，如何防控？
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
175	#各地美食给武汉热干面加油#窗外的同学从左到右依次为：1、这位同学你是谁？对对就是你，从哪来？快说！2、苏州阳澄湖大闸蟹3、大东北小鸡炖蘑菇4、云南过桥米线（本来还觉得也像陕西biangbiang面或者兰州牛肉拉面，但是从两个鹌鹑蛋判断，似乎更像从云南来的同学[捂脸]）5、陕西肉夹馍6、港式奶茶（这个还真不确定是）7、山东大葱8、上海生煎包9、天津煎饼果子10、天津狗不理包子（或者是无锡小笼包？）11、老北京铜锅涮肉12、长沙臭豆腐13、福建佛跳墙14、广东莲藕猪骨汤（湖北也有出名的莲藕排骨汤，但我估计不是，否则也会被隔离吧）15、广东水晶虾饺16、北京冰糖葫芦（新疆红柳烤肉，这个差距比较大，你们爱吃啥就是啥吧）
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
47	#北京卫健委回应暴力伤医事件#从2020刚刚开始就接连出现那么多犯罪事件真的让我在想学医的意义到底是什么？总说着为祖国医药卫生事业的发展和人类身心健康奋斗终生可奋斗下来呢换来的是连自己信命都无法保障？？？
47	#北京卫健委回应暴力伤医事件#强烈建议医生配枪
19	20200120#今天北京环球度假区说话了吗#说啦今日粉丝数为151916
176	#马赛克日记不保鲜#:2020.01.181.今天公司总部年会，明天又要上班，导致我年会结束以后都产生了错觉，就是赶着回家看想见你，结果发现今天是周六，呜呜。2.年会座位和伴手礼抽签，哈哈哈伴手礼好爱！叫【小了白了图】，里面一个是气味图书馆的大白兔礼包，大白兔奶糖，还有一个旺仔小包包，太爱了！然后座位，去了一座无熟人的桌，还坐在同事口中很帅的北京同事旁边，哈哈哈虽然全程几乎无交流。然后跟“北京太妹”全程震惊，毕竟之前聊天一直有cue人家哈哈哈，谁知道这次这么巧坐一起了，回家后跟“北京太妹”对着帅哥照片感叹太特么帅了！！！3.我还被迫用方言上台表演了一段甄嬛？路南真的太南了，我真的要叫路易了。
177	#雍阳警事#近日，武清警方在工作中发现，一辆频繁出现在监控中的黑色轿车悬挂了一幅尺寸明显偏大的伪造号牌，车主为何要悬挂伪造车牌？他要隐藏或者躲避些什么？为揭开谜底，分局打击犯罪侦查支队民警扩大了工作范围，并发现该车轨迹与多起盗窃空调室外机及电动车电瓶案件的嫌疑车特征吻合。通过进一步工作，民警找到了一段能够完整反映该车驾驶人实施盗窃作案全过程的监控录像，并借此确定了嫌疑人的身份及车辆在北京市大兴区的活动范围。为尽快将嫌疑人抓获，民警多次前往北京市开展工作，并在嫌疑人再次准备实施作案之时将二人一举抓获。讯问过程中，民警得知嫌疑人张某（男，49岁，河南省人）、祁某（女，51岁，河南省人）为一对情侣，二人虽无固定收入来源，却喜欢出入高消费的场所消费，最近入不敷出的二人利用掌握的相关电器知识动起了歪脑筋，遂对多地空调室外机及电动车电瓶实施盗窃并销赃，以满足二人的日常开销
178	#北京旅事#【北京市文化和旅游局进一步落实饭店行业加强新型冠状病毒感染的肺炎预防控制工作】戳图了解详情：↓↓↓
179	【什么是#国际关注的突发公共卫生事件#】北京时间1月31日凌晨，#世界卫生组织#总干事谭德塞宣布新型冠状病毒感染的肺炎疫情构成“国际关注的突发公共卫生事件”，不建议对中国采取旅行和贸易限制。（人民日报）
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
180	#关注新型冠状病毒感染的肺炎#【北京朝阳针对哄抬口罩价开出6张罚单最高拟罚300万】针对哄抬口罩价格、不明确标识口罩价格等违法行为，北京市朝阳区日前开出了6张罚单。尤其是针对哄抬口罩价格的行为，拟依法对当事人处以50万元至300万元的罚款。朝阳区市场监管局在执法检查中发现，北京东升天保堂连锁药店有限公司十里河店、北京百好堂医药经营有限公司第七分店、北京华辰康泰医药有限公司三家药店，在疫情防控期间均存在哄抬口罩价格的违法行为。根据相关法规，拟分别对当事人处以50万元以上300万元以下的罚款。此外，针对检查中发现的北京东方康盛大药房有限公司第五分公司、北京乐民新农超商贸中心朝阳分部、北京优正堂大药房有限公司三家单位存在的未标识口罩价格的违法行为，分别顶格处以5000元罚款，并已向当事人送达了《行政处罚告知书》。朝阳区市场监管局有关负责人表示，在疫情防控严峻形势下，在监管部门多次进行市场价格提示的情况下，部分经营者依然对法律约束置若罔闻，性质特别恶劣。此次做出行政处罚，也是向其他经营者发出警告，希望企业切实履行起自身的社会责任，用实际行动维护市场价格稳定。（总台央广记者纪乐乐）
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
181	#新型肺炎并未在北京社区间传播#不重视自然规律，不按科学办事。
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
179	【世卫组织宣布中国为“疫区国”？谣言！】北京时间1月31日凌晨，#世界卫生组织#总干事谭德塞宣布，新型冠状病毒感染的肺炎疫情构成“国际关注的突发公共卫生事件”（PHEIC）。对此，近日网上出现了一些谣言，岛叔列出来以正视听。#国际关注的突发公共卫生事件#1.中国是“疫区国”？“疫区国”这个说法并不存在，WHO从来没有将整个国家划为“疫区”。另外，PHEIC和「疫区」是两码事，PHEIC是对一个卫生事件的判定，看此事件是否对其他地区的卫生构成了威胁。2.一旦划为疫区国将为期三年？首先，“疫区国”这个说法本就不存在。其次，按照《国际卫生条例》，构成全球突发卫生事件之后，世卫组织会提出临时或者长期建议。如果是临时建议，可以根据一定程序随时撤消，并在公布三个月后自动失效，临时建议也可以修改或再延续三个月。如果是长期建议，修改或撤消的提议可由总干事或由缔约国通过总干事提交审查委员会。而且这两种建议都属于非约束性的。3.PHEIC会让中国经济倒退几十年？世卫组织在宣布新型冠状病毒构成全球突发卫生事件的同时，也表示没有必要对中国采取国际旅行和贸易的限制措施。但是，中国经济确实会受到较大的外部冲击，主要是其他国家会对世卫组织的这一定性做出相应反应。比如，旅游、出口甚至外商投资等都会遭遇更大冲击。但是应该看到，当前肺炎疫情对中国经济的影响，最主要的还是国内很多行业停摆带来较大的杀伤力，伤害主要来自内部。
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
182	#办公室中央空调可以开吗#北京不考虑延期吗？大楼都是中央空调
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
183	#商务微通知#经过公开征集，现确定北京百安居装饰建材有限公司等24家企业为2020年度北京市节能减排商品销售企业。详情请戳↓↓
90	肖战最好的你兔兔我@X玖少年团肖战DAYTOY#肖战北京台春晚代言人#
184	#陆思恒冯薪朵#冯薪朵fxd奔赴北京祝陆思恒lsh1.5生日快乐
38	蔚蓝地图2020年01月01日23点，北京各地AQI指数图示。#蔚蓝地图#
46	#电视剧我在北京等你#逐梦路上，“等”你同行！#电视剧我在北京等你#
185	#微博里什么最值得你留恋#他一点明星架子都没有他曾经给粉丝们朝手，结果手被门夹了他曾经因为为了唱完那场演场会，而晕倒了他从小父母离婚，因此让他很害羞腆腼，所以他对每个人都很好他曾经因为粉丝们的舍不得，所以演唱会结束了他还坚持在台上和粉丝们告别他一点都没有架子的给粉丝拍照拿话筒撑伞他因为有粉丝说他的签名丑而拼命练签名他在北京接机时偷偷在背后为自己的粉丝竖起大拇指2016年年初他经历了一场堪称毁灭性的浩劫，生病，绯闻，整容传言，粉丝脱粉，老粉回踩，营销号带头说华晨宇完了。但在一次演唱会上，他哭红了双眼，哭了许久后，说，我在乎你们。我们在，一直在一个腆腼的华晨宇一个帅气的华晨宇一个有点傻的华晨宇一个倔强的华晨宇一个坚强的华晨宇却得到了我们全陪人的喜爱他，偶尔喜欢撒娇，皱成让人疼惜的八字眉，想让你哄他他，偶尔会失落，你会忍不住想把他拥入怀中，把全世界最好的都给他他，喜欢笑，眼睛弯弯的，像夜空漂亮的月牙;他，喜欢吃，嘴巴塞得鼓鼓的，像一只可爱的小仓鼠他是那个怕黑的华晨宇他是那个没有安全感的华晨宇他是那个不喜欢人多的华晨宇他是那个比赛时就他家人一个也没来却还在努力笑的华晨宇有一种认真叫华晨宇有一种害羞叫华晨宇有一种帅气叫华晨宇有一种呆萌叫华晨宇有一个厉害的歌手叫华晨宇
186	【#北京公交乘务员提示乘客戴口罩遭辱骂#，乘客被行拘】1月29日，韩某（男，41岁）在乘坐616路公交车时，乘务管理员提示其应佩戴口罩乘车，其不听劝阻并辱骂乘务管理员。北京公交警方经工作将韩某查获，韩某对其在公交车上辱骂乘务管理员的违法行为供认不讳。1月31日，韩某因侮辱他人被北京公交警方依据《中华人民共和国治安管理处罚法》予以行政拘留。当前正值新型冠状病毒肺炎疫情防控的关键时期，广大市民要做好个人防护，在乘坐公共交通工具时应自觉佩戴口罩，积极配合工作人员管理、劝导。对于公然侮辱工作人员、扰乱公共秩序等不法行为，警方将坚决依法处理。@北京公交警方
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会疫情一线医护•守护者后盾行动
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
187	#成都2月9日前取消机动车尾号限行#@北京交警北京呢？
59	#抗击肺炎关爱医护#希望在大大的世界里，付出一点点温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
188	【#北京延长假期至2月10日#建议兰州也延长假期】北京市政府发布通知，明确提出：在2月9日24时前，北京市行政区域内疫情防控必需（药品、防护用品以及医疗器械生产、运输、销售等行业）、保障城市运行必需（供水、供电、油气、通讯、市政、市内公共交通等行业）、群众生活必需（超市卖场、食品生产和供应、物流配送、物业等行业）、重点项目建设施工以及其他涉及重要国计民生的相关企业应当安排职工正常到单位上班。你建议兰州也延长假期吗？#兰州身边事#你建议兰州也延长假期吗？
148	#北京韩红爱心慈善基金会#万众一心，众志成城，加油！力所能及的寻求心安罢了
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#涓滴之水成海洋，颗颗爱心变希望。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
189	#四川复工时间#北京都2月10号开工，成都人流量那么大，2月3号开工合适吗？有点担心啊！
59	#抗击肺炎关爱医护#予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
59	#抗击肺炎关爱医护#小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！@北京感恩公益基金会http://t.cn/A6Pfslok
114	#北京新增4例确诊新型肺炎病例#我大北京挺住啊！北京你一定可以！北京加油！医护人员们一定要平安归来！大家也都不要再感染了，做好防护吧！
19	20200122#今天北京环球度假区说话了吗#没有今日粉丝数为151885
114	【#北京新增4例确诊新型肺炎病例#】据北京市卫生健康委员会，北京市4名患者今日确诊为新型冠状病毒感染的肺炎病例。4名患者病情平稳，在定点医院接受隔离治疗。截至1月22日18时，北京市共确诊14例新型冠状病毒感染的肺炎病例，其中西城区2例、朝阳区1例、海淀区2例、丰台区1例、石景山区1例、通州区1例、大兴区2例、昌平区2例，武汉来京人员2例。
126	#全国确诊新型肺炎病例#北京刚刚又新增了不想看推送了能不能封城
