往好	1.000
感触	0.952
颇深	1.000
想发	1.000
pyq	1.000
爱佑	1.000
AKA	0.139
多管闲事	0.139
远得	0.139
＆	0.569
多得多	0.139
单独	0.649
越俎代庖	0.139
天天向上	0.991
爱若	0.971
抚慰	0.995
张小娴	0.971
排行	0.998
驾到	0.998
颜霸	1.000
小红书	1.000
推送	0.711
小橘	1.000
社长	0.677
环游世界	1.000
man	1.000
柔	0.790
憨憨的	1.000
海印	1.000
游乐场	0.991
牵	0.932
蹦床	1.000
会怕	1.000
使劲儿	1.000
弹飞	1.000
几轮	0.694
浑身是汗	1.000
鲁肉	1.000
蹦蹦	1.000
跳得	1.000
几块钱	1.000
人管	0.978
完全正确	0.978
找点	0.978
坤坤子	0.999
徐坤快	0.999
赛时	0.998
炽烈	0.998
现身	0.998
巴子	0.660
清除	0.707
图片	0.717
日记本	1.000
一千三百	1.000
八十	0.502
2020.8	1.000
第二首	1.000
厌倦	1.000
哪句	1.000
阅历	1.000
越少	1.000
自视甚高	1.000
横加指责	1.000
变得宽容	1.000
看不惯	1.000
最怕	0.984
夸布布	0.018
一博	0.860
新欢	0.018
忘旧	0.018
布布	0.018
微积分	0.829
李飞	0.754
七年	0.996
三小只	1.000
默默无闻	1.000
顶流	0.455
＞	1.000
愿三小	1.000
毒	1.000
唯说	1.000
以爱之名	1.000
窒息	0.753
恶毒地	1.000
请别	0.746
唯粉	1.000
蟹	0.700
四叶草	1.000
峰峻	1.000
填满	0.503
每时每刻	1.000
充盈	1.000
一春	1.000
一秋	1.000
红烧	1.000
牛肉面	1.000
打包	0.566
某刻	1.000
归期	1.000
伏案	1.000
下午茶	1.000
喝完	0.616
杯酒	1.000
订	0.497
腻歪	1.000
白茶	1.000
清欢	1.000
对酒当歌	1.000
买药	1.000
螺蛳	0.834
做错	1.000
倘若	0.945
开窍	0.615
鸡汤	0.795
善解人意	1.000
韩剧	0.948
太恨	0.974
魔鬼	0.882
草原	0.628
投稿	0.843
开服尼哥	0.876
塞到	0.876
爱会	0.438
春	0.994
夏	0.998
飞逝	1.000
无数个	0.995
🌴	1.000
🍁	0.971
⛄	0.513
󾠲	1.000
小天使	1.000
👼	0.667
天晴	0.999
☔	0.501
逆风	1.000
THE9	0.955
情话	0.391
小宝宝	0.995
果实	0.995
有多远	0.995
方文山	0.999
中将	1.000
女歌手	0.998
个性	0.998
金伊彤	1.000
歌曲	0.912
写出	1.000
喂食	1.000
宠物	0.985
窝心	1.000
廉价	0.644
买单	0.713
美美	1.000
用情	1.000
求胜	1.000
别怕	0.999
死心塌地	1.000
心跳声	1.000
清脆	1.000
橱窗	1.000
水晶	1.000
易碎	1.000
花瓶	1.000
要轻	1.000
通俗	0.500
老掉牙	1.000
张大	1.000
迷恋	1.000
20200821	0.990
吭哧	0.995
六楼	0.495
大国	0.961
博后	0.990
离入	0.990
磨平	0.990
化工	0.866
🔋	0.990
👷	0.995
😍	0.990
宇静	0.990
语境	0.997
熔城	1.000
巫哲码	1.000
长评	1.000
从何说起	1.000
完结	1.000
撒花	1.000
开文到	1.000
川谷	1.000
走向世界	1.000
看不懂	0.821
世界观	1.000
满天	1.000
不合	0.608
胡	0.999
猜想	1.000
劳斯	1.000
毁灭	1.000
鬼城	1.000
宁谷	1.000
必然	0.550
造就	1.000
连川	1.000
有川谷	1.000
这篇文	1.000
立意	1.000
表达出来	1.000
远不止	1.000
逆流而上	1.000
开文	1.000
末世	1.000
求生	0.871
混杂	1.000
丧尸	0.976
天灾	0.998
人性	0.976
题材	0.955
锯子	1.000
文中	0.990
刘栋	1.000
成神	1.000
渺小	0.715
前仆后继	1.000
主城	0.795
两类	1.000
循规蹈矩	1.000
快活	0.688
不可避免	0.981
坍塌	0.500
而九翼	1.000
满怀希望	1.000
所向披靡	1.000
说完	0.400
美强	0.500
毋庸置疑	1.000
无休止	0.982
鬼门关	1.000
徘徊	1.000
春姨雷豫	1.000
灰暗	1.000
体	1.000
淹没	1.000
黑川	1.000
濒死	1.000
无尽	0.984
孤寂	1.000
一闪而过	1.000
时连	1.000
过多	0.982
宁谷拉住	1.000
狗头	0.970
dbq	0.987
谷子	1.000
别打我	1.000
团长	0.750
无不	1.000
无畏地	1.000
扑	0.681
普普通通	0.751
旅行者	1.000
救世主	1.000
不屈	1.000
追寻	1.000
面对现实	1.000
叶希	1.000
聪慧	1.000
川和谷	1.000
相辅相成	1.000
振声	1.000
蛋蛋	1.000
描绘	1.000
爱护	0.678
E	0.815
光光	1.000
普通群众	1.000
九翼	1.000
古古怪怪	1.000
揭开	1.000
起着	1.000
熔	1.000
一类	0.679
至死	1.000
刻骨铭心	0.667
灿烂辉煌	1.000
←	1.000
活不成	1.000
狗蛋	1.000
金鱼	1.000
猜拳	0.008
叶叶	1.000
这破	1.000
人际关系	1.000
壳里	1.000
心上人	1.000
同床共枕	1.000
BOBO	1.000
傻里傻气	1.000
刘诗	1.000
背锅	0.526
会暗	1.000
戳戳	1.000
一切都是	0.986
硬扣	1.000
阴谋	0.680
阳谋	1.000
理会	0.989
懂吗	0.501
想且	1.000
饶	1.000
领情	1.000
叹息	0.977
狠毒	0.539
良善	1.000
教养	1.000
仗义	1.000
傻乎乎	1.000
跳海	1.000
自洽	1.000
油腻腻	0.256
唱的歌	0.693
再聚	1.000
空口无凭	0.992
KBeautiful	0.992
许佳琪	1.000
会接	1.000
做歌	1.000
无时无刻	0.924
回馈	1.000
臭屁	1.000
ki	1.000
付诸	1.000
不如说	1.000
懦弱	0.771
心力	0.977
去试	1.000
温热	0.500
温开水	1.000
口袋	0.788
一插	0.693
sei	0.693
爱发	1.000
显而易见	1.000
反驳	0.898
风口浪尖	0.943
再到	1.000
征服	1.000
光芒万丈	1.000
余力	0.331
结婚的人	0.331
越来越少	0.847
op	1.000
一心一意	1.000
跳板	0.997
女团	1.000
小提琴	1.000
没站	1.000
唱歌跳舞	1.000
开播	0.980
路人盘	1.000
嘴	0.336
凭着	1.000
翻盘	0.999
完大	1.000
胰腺炎	1.000
十分钟	0.619
十五分钟	0.534
会先	1.000
一动不动	1.000
坐得	1.000
小路	0.992
肺水肿	1.000
癌症	0.870
凳子	0.781
轮流	0.500
朦着	1.000
睡着	0.571
爸爸妈妈	0.953
带回家	1.000
地留	1.000
投胎	1.000
签了	0.500
安乐	1.000
同意书	1.000
抱进去	1.000
变凉	1.000
恋人	0.876
戴上	0.397
金箍	0.999
摘下	0.752
大姨妈	0.292
贪吃	0.542
buff	0.085
快快	0.745
烧	0.747
仙草	0.389
我太爱烧	0.085
乃万哭	0.003
乃	0.831
万大	0.003
卡十	0.003
太短	0.501
娱乐圈	0.246
陈宥维	0.877
双世	1.000
宠妃	1.000
流觞	1.000
2fanart	0.998
投一人	0.998
🔛	0.999
点儿	0.802
六一	0.993
再道	1.000
好多年	1.000
5.30	1.000
小鱼	1.000
橘子	1.000
进账	1.000
虽败犹荣	1.000
巨轮	1.000
总得	0.846
创可贴	1.000
讲个	1.000
悄悄话	1.000
游乐园	1.000
转圈圈	1.000
旋转	1.000
爱过	0.833
有句	1.000
有道	1.000
痛过	1.000
有颗	1.000
颤过	1.000
破碎	1.000
过密	1.000
断绝	0.568
过近	1.000
稀释	0.949
剧终	1.000
过难	1.000
错选	1.000
百词	0.368
斩	0.263
阅读	0.875
缺爱到	0.982
优衣库	0.982
台子	0.982
1286847	0.982
🌍	0.977
姚弛	0.795
525856203	0.888
果酱	0.888
公会	0.888
百万	0.978
宣发	0.840
撩妹	0.946
撩汉	0.946
新装	0.959
撩爱豆	0.946
敦豪	0.962
Guo	0.962
莫寒	0.665
代购	0.688
超爱超	0.998
PB	0.998
裂	0.998
物超所值	0.998
HelloBunny	0.998
期限	0.339
某种程度	0.899
醒悟	1.000
蹉跎岁月	1.000
落空	1.000
多爱	1.000
人生哲理	1.000
抽查	0.416
年轻一代	0.623
三石	0.246
一百多条	0.246
一百条	0.246
审美	0.565
咿呀	1.000
西泰	1.000
蛋	0.403
再就是	1.000
冬阴功	1.000
有加	0.500
餐前	1.000
青芒	1.000
几道	1.000
泰菜	1.000
爱点	1.000
猪颈肉	1.000
有品	1.000
吴倩	0.999
炖	0.509
糖块	0.999
mine4ever	0.999
169	0.999
4983681	0.999
😙	0.929
是我太	0.589
苦涩	0.997
无所爱	1.000
冰岛	0.971
环游	0.921
册	0.935
不常	0.997
照镜子	0.999
活得	0.999
11875293	0.999
yu	0.790
菜菜	0.851
睡个	0.864
好觉	0.864
我结	0.575
出道战	0.998
练爱	0.998
生出	0.999
练爱出	0.434
小泉	0.882
牌子	0.921
4952525	0.999
苦难	0.960
缓缓	0.888
爱笑	0.841
带光	0.992
波澜不惊	0.992
沉默不语	0.992
肝	0.999
一西	1.000
改掉	0.617
ddl	0.627
好用	1.000
抑郁	0.570
明目张胆	0.493
眯着眼	1.000
舒展	1.000
四肢	1.000
洒满	0.562
它小窝	1.000
5005142	0.999
发大号	1.000
显得	0.821
感想	0.998
撒	0.697
洛基	0.999
形态	0.909
弯弯的	0.999
角和尖	0.999
尖	0.999
癖	0.999
友	0.999
性癖	0.999
魔王	0.999
ミ	0.999
シ	0.999
ェ	0.999
ル	0.739
官配	0.999
摧毁	0.969
负起	0.999
FD	0.999
求人	0.701
求己	0.701
那会	0.467
听见	0.692
心安理得	0.900
小闲	0.701
老姐	0.701
红肠	0.701
白送	0.701
几句话	0.850
老公公	0.701
亲哥	0.701
酒场	0.701
下文	0.900
伤自尊	0.701
黄岛	0.701
五六	0.540
招聘会	0.900
没过多久	0.438
事务所	0.701
刚入	0.701
嘴上	0.740
损	0.701
急人所急	0.701
养成	0.716
饱	0.914
赊	0.701
一戴	0.900
沮丧	0.913
1057422	0.999
探	0.987
种树	1.000
绿化	1.000
王琳凯	1.000
小巴	0.989
Dear	0.995
正要	0.983
低着头	0.972
等一等	0.972
好字	0.972
无论如何	0.801
发出声音	0.972
连梦里	0.972
清醒	0.993
童年时期	1.000
明世助	1.000
出走	1.000
半生	0.500
5006595	0.999
半言	0.021
徐钧浩	1.000
甘梅浩克	1.000
務必	1.000
保護	0.379
寶寶	0.994
小可	1.000
小太陽	1.000
鈞	1.000
浩	1.000
寶寶我	1.000
徐鈞浩	1.000
太陽	1.000
圖源	1.000
Fb	1.000
两件事	1.000
适不	1.000
相见	0.930
记忆里	1.000
早产儿	1.000
儿慈会	1.000
A6wcA0q5	1.000
5023398	0.999
8477246	0.997
出病	0.500
篮球场	1.000
万般无奈	0.500
万年	1.000
桃花	1.000
PickedTRIGON	1.000
👑	1.000
Trigon.5	1.000
一周年	1.000
AllForPerthSaint	1.000
🖤	0.500
几辈子	1.000
从头到尾	1.000
嘘寒问暖	1.000
只愿	0.751
沉溺于	1.000
不累	0.988
过往	0.924
累赘	1.000
白落梅	1.000
纵算	1.000
云水	1.000
淡若	1.000
安宁	0.854
有光	0.792
史迪仔	1.000
生日礼物	1.000
玩偶	1.000
丫头	0.970
自立	1.000
自足	1.000
积极向上	1.000
AnneThongprasom	0.877
天降	0.877
晕过去	0.877
吃水果	0.992
道医	0.992
说不得	0.017
遵守规则	0.017
选秀	0.798
之神	0.017
词条	0.017
碰瓷	0.335
爱困	0.460
开麦	0.009
被赛	0.017
繁荣	0.780
心比天高	0.017
命比纸薄	0.017
老婆大人	0.999
楼下	0.531
五百	1.000
二十一天	1.000
儿爱	1.000
伤痛	0.972
赌	0.858
赌赢	1.000
赌输	1.000
封心锁	1.000
别去	0.963
揭	0.888
锅盖	0.888
人少	0.703
相依	0.963
忍久	0.888
想通	0.648
释然	0.944
苦不苦	0.888
墙头	0.667
我弟	0.996
希林	0.996
nene	0.996
12000897	0.997
运动裤	1.000
粗	0.959
买家	0.714
旺柴	1.000
纳凉	1.000
太粗	1.000
啧啧	1.000
啧	1.000
回事儿	1.000
瞥一眼	1.000
嫌	0.688
脸熟	1.000
显腿	1.000
毛钱	1.000
感悟	0.992
Low	1.000
微商	1.000
鞋子	1.000
78	0.663
95941	0.999
冷暴力	0.883
简而言之	0.870
福粒社	0.998
有果	0.998
粒	0.999
示爱	0.998
花路	0.999
旅有	0.999
🐯	1.000
谢可寅	0.992
A6AmWs92	0.998
ohmfluke	1.000
低落	0.779
调试	1.000
如常	0.987
爆肝	1.000
征战	1.000
登录	0.730
🤗	0.716
尽全力	0.904
xql	1.000
😏	1.000
这篇	0.986
浆糊	1.000
得益	0.563
炙热	1.000
天长地久	0.975
厮守	1.000
主义者	1.000
触手	1.000
可得	1.000
朝朝夕夕	1.000
两者	0.682
投奔	1.000
普罗	1.000
错爱	1.000
缺失	1.000
一场场	1.000
赌局	1.000
毫发	1.000
无伤	1.000
片尘	1.000
不染地	1.000
全身而退	1.000
赢个	1.000
挽回	1.000
前男友	1.000
异国恋	1.000
婚姻家庭	0.984
mewgulf	0.821
别家	1.000
一步一个脚印	1.000
湾仔	1.000
一砖一瓦	1.000
哥俩	1.000
阿芃	0.044
灯关	0.044
小灯	0.522
老是	0.526
哎呀	0.536
儿童节	0.992
✧	0.451
٩	0.999
ˊ	0.999
ω	0.999
ˋ	0.999
و	0.351
⊃	0.999
━	0.999
一朵花	0.942
摘下来	0.471
爱颂华和翼俊	1.000
时隔	0.862
好久好久	0.742
5004454	0.999
碧水	1.000
怡然	1.000
韩硕	0.968
又帅	0.965
背负着	0.992
听歌	0.984
作秀	0.496
点点滴滴	0.823
那句话	0.821
暖流	0.589
一无所知	0.996
fighting	0.992
柳腰	0.965
无忧	0.750
UNINE	0.797
江阳	0.113
爱奇	0.057
艺下	0.113
71484	0.995
发现自己	0.725
谍战剧	0.973
麻雀	0.920
断网	0.993
秋蝉	0.973
真棒	0.700
乃万	0.439
西门庆	0.679
太渣	0.679
两情相悦	1.000
惜命	0.658
轻轻地	1.000
擦干	0.999
遥远	0.999
胡乱	0.999
追逐	0.992
宇哥	1.000
胡歌	0.983
2163	0.983
218	0.995
我困	1.000
越怕	1.000
人爱	1.000
72785	0.985
6666	0.466
小破	1.000
里程碑式	1.000
囿于	1.000
爱喝	0.856
那款	1.000
氤氲	1.000
瞧	0.976
身影	0.724
早些	1.000
动态图	0.003
我往	0.002
塞	0.428
特来	0.002
送上	0.498
领到	0.443
旺上	0.002
加旺	0.002
很久	0.850
手拉手	1.000
406	0.997
1370529	0.997
692522	1.000
许凯	1.000
比心心	1.000
晨晨	1.000
wcy	1.000
王晨艺	1.000
师父	1.000
晨艺	1.000
844	0.997
1366535	0.997
77159	0.999
dl	1.000
信用	0.742
修养	1.000
想得到	0.792
乐于助人	1.000
10543404	0.987
5014465	0.999
榜上	0.168
今生	0.480
执著	0.221
一丛	0.997
竹	0.332
鸟	0.803
前尘往事	0.997
以成空	0.997
白云	0.999
虹	0.997
有情	0.888
高处	0.666
称断	0.997
谁知	0.816
一蹴而就	1.000
百试	1.000
百灵	1.000
那点	0.723
搞钱	0.539
爱上你	0.500
最棒	1.000
日光	0.992
goodnight	0.992
goodluck	0.992
690355	1.000
剩饭	1.000
笨拙	1.000
胖帆	0.080
新华网	0.507
尹正	1.000
接力	0.967
够帅	1.000
4983075	0.999
晚修	0.996
吃太爱	0.996
芳芳	0.996
挖	0.959
李子	0.938
璇	0.877
喜剧	1.000
喝口	0.290
外甥	0.976
玩具	0.994
新车	0.761
okfine	0.976
390	0.865
470591	1.000
201	0.715
5035525	0.996
哔	0.386
肤质	0.920
贴着	0.593
套团	0.745
矮子	0.867
人性化	0.393
充斥	0.602
gld	0.973
sl	0.973
gtj	0.973
🤟	0.827
晚礼服	0.013
十年如一日	0.013
大龙	0.990
꧁	0.990
꧂	0.990
错词	0.568
🆒	0.998
转微博	0.998
杰哥	0.998
240132	0.997
25180279	0.999
忘词	0.138
语爱像	1.000
风筝	1.000
断了线	1.000
诺言	1.000
知名度	1.000
剪头发	1.000
切合	1.000
宋亚轩	0.666
✿	0.475
emmmm	0.909
星期	0.800
网课	0.885
划水	1.000
放飞	1.000
要交	1.000
口渴	0.667
说到底	0.692
连水	1.000
赶集	1.000
电动车	0.401
逛一逛	0.955
老朋友	0.768
叙叙旧	1.000
感受一下	0.692
老想	1.000
老远	1.000
挺好吃	1.000
胖哥	0.754
串儿	1.000
多吃点	1.000
转行	0.529
HereUAre	0.899
づ	0.454
￣	0.451
名为	0.980
滔滔	0.946
奔流	0.973
不息	0.956
day83	0.095
没发博	0.095
day84	0.095
超凡	0.095
一如既往	0.867
Allen	0.095
161593	1.000
指教	0.982
片尾曲	0.983
不伴	1.000
思而	1.000
难见	1.000
试着	0.750
沉溺	1.000
诈尸	1.000
双取	1.000
嘞	0.780
落落	1.000
酱	0.586
No.1	0.992
抢占	0.985
693132	1.000
王一博带	1.000
卷卷	1.000
相视	1.000
摩托	1.000
仙狗	0.323
塑料	0.646
8492677	0.999
古诗词	0.895
庚子年	0.999
独酌	1.000
四首	1.000
其一	1.000
花间	1.000
一壶酒	1.000
举杯	1.000
影成	1.000
影徒	1.000
我身	1.000
暂伴	1.000
影	0.554
行乐	0.529
我歌	1.000
舞影	1.000
零乱	1.000
时同	1.000
交欢	1.000
醉后	1.000
分散	0.837
永结	1.000
无情	0.952
游	0.919
相期	1.000
邈	1.000
云汉	1.000
其二	1.000
天若	1.000
不爱酒	1.000
酒星	1.000
地若	1.000
地应	1.000
酒泉	1.000
既爱酒	1.000
爱酒	1.000
不愧	0.941
已闻	1.000
清比圣	1.000
复道	1.000
浊	1.000
如贤	1.000
贤圣	1.000
三杯	0.923
大道	0.617
一斗	1.000
中趣	1.000
醒者	1.000
其三	1.000
千花	1.000
昼如锦	1.000
独愁	1.000
径须	1.000
穷通	1.000
修短	1.000
造化	1.000
夙所	1.000
禀	1.000
一樽齐	1.000
死生	1.000
万事	1.000
固难	1.000
审	0.997
失	1.000
兀然	1.000
孤	1.000
枕	1.000
有吾身	1.000
此乐	1.000
其四	1.000
穷愁	1.000
端	0.909
美酒	0.970
三百杯	1.000
愁多酒	1.000
虽少	1.000
倾愁	1.000
知酒	1.000
酒酣心	1.000
自开	1.000
辞粟卧	1.000
首阳	1.000
屡空	1.000
饥	1.000
颜回	1.000
当代	0.803
不乐	1.000
虚名	1.000
安用	1.000
哉	1.000
螯	1.000
金液	1.000
糟丘	1.000
蓬莱	1.000
不谙世事	0.998
10435660	0.987
8494014	0.997
铃鹿	0.937
御前	0.937
写给	1.000
甜品	1.000
最萌	1.000
奶源	1.000
摆摆	1.000
舞跑	1.000
含义	1.000
有太多	0.858
变数	0.839
源	0.611
crlogo	1.000
暗紫	0.254
ANZI	0.254
初夏	0.563
Ⓐ	0.254
Ⓝ	0.254
Ⓩ	0.254
Ⓘ	0.254
²	0.254
⁰	0.254
⁵	0.254
¹	0.254
忽冷忽热	0.750
人如真	0.999
娶	0.999
作践	0.999
希林娜	0.970
依高	0.970
35w	0.970
7074	0.970
凑	0.570
头叭	0.970
4959950	0.999
苦	0.548
繁琐	1.000
极度	0.815
甜言蜜语	1.000
不值一提	1.000
看多	0.671
实例	1.000
耐性	1.000
young	0.968
谈过	1.000
磁场	1.000
💗	0.884
撒娇	1.000
隔夜	0.884
配得	1.000
何干	1.000
婚史	1.000
何妨	1.000
289	1.000
s	0.751
整年	0.796
吝啬	1.000
开诚布公	1.000
争吵	0.667
温柔体贴	1.000
初步	0.786
更长	0.751
吃喝玩乐	1.000
互相理解	1.000
伴侣	1.000
远隔	1.000
千里	0.920
打字	0.601
我摯	1.000
MAMAMOO	1.000
肖戰	1.000
你們	1.000
熱愛的	1.000
一介	1.000
小粉	1.000
絲	1.000
還能	0.500
愛你們	1.000
胎面	0.005
裂纹	0.005
轮胎	0.003
磨损	0.005
标尺	0.005
人好	0.991
茗	0.333
林楠	1.000
笙	1.000
乱世	1.000
359	1.000
6530	1.000
453	0.997
1567693	0.997
不顾后果	0.952
深信	0.952
愚蠢	0.704
掐着	0.500
节日快乐	0.667
一大口	1.000
4960830	0.989
人终	0.998
共同话题	0.998
彷徨	0.997
打搅	0.997
去处	0.999
淡淡地	0.997
仅此而已	0.999
心有	0.999
刘梦	0.924
一冲	0.467
手臂	0.793
酸痛	0.999
屈辱	0.998
撕破	0.998
用劲	0.998
朝	0.791
推打	0.998
难听	0.999
话语	0.967
尘埃	0.999
家暴	0.999
零次	0.998
15065771	0.997
接管	0.771
体面	1.000
手牵手	1.000
放开手	1.000
ぞ	0.990
や	0.990
51%	0.990
え	0.620
姓张	0.985
韩烁	1.000
芊芊	0.999
翻看	0.693
20200430	0.304
曾想	0.304
过边	0.304
走边	0.652
无力	0.466
挡住	0.733
1533220	0.990
山川	1.000
湖海	1.000
柴米油盐酱醋茶	1.000
翻译成	0.995
11909738	0.997
坤哥	0.962
六月份	0.553
忍无可忍	1.000
小阔	1.000
李佳琦	0.660
manta	0.825
酸菜鱼	0.856
黄焖	0.825
打鸣	0.414
整夜	0.750
溢出	0.886
雨水	0.876
新技能	0.997
69479	0.998
傻事	0.999
嫉妒	0.799
永不	0.984
305	0.997
1517847	0.997
宠成	0.924
details	1.000
提回去	1.000
小赖班	1.000
勋哥	1.000
surprise	1.000
就争	1.000
偏僻	1.000
打火机	1.000
走个	1.000
借	0.500
点火	1.000
灭	0.905
生日歌	1.000
part	1.000
小闻	1.000
辈分	1.000
先给	1.000
苦力	0.500
伟哥	0.999
荻哥	1.000
最小	0.871
仲哥	1.000
上手	1.000
奶油	0.844
珍藏	1.000
paty	1.000
悄	0.997
咪咪	0.797
但前	1.000
崽	0.873
形容词	1.000
咋会	0.927
正儿八经	0.979
正主	0.979
售后服务	0.937
帅哥美女	0.937
虞书欣	0.937
壶	0.709
人婧妹	0.937
吊坠	0.937
75790	1.000
我太爱	0.967
张老师	0.951
383	0.999
1318022	0.997
1385	0.996
36857	1.000
271	0.555
26630	0.984
再聊	0.542
不离	1.000
不弃	1.000
辛福	1.000
吉祥	1.000
🍎	1.000
末班车	0.776
二老	0.995
小鬼	0.936
128116	1.000
思妤	0.150
吃糖	0.575
后见	0.150
5023994	0.999
不管是谁	0.952
心软	0.668
真傻	0.976
2065	0.999
1310728	0.999
68870532	0.999
益起	0.674
捐越	1.000
踢球	0.698
送祝福	1.000
祝你开心	1.000
赵雅慧	0.999
粉团声	0.951
null	0.951
粉丝团	0.951
ttps	0.951
vodactivity	0.951
lizhifm	0.951
static	0.951
fans	0.951
fit	0.951
fourth	0.951
platformid	0.951
weibo	0.317
join	0.951
5095755299830299692	0.951
表象	1.000
铁三角	1.000
笃定	1.000
网贷	0.111
吸存	0.989
刑拘	0.989
实控	0.989
追逃	0.989
对安	0.989
投融	0.989
网络科技	0.974
执行官	0.999
嫌疑人	0.418
刑事拘留	0.921
强制措施	0.982
某霞	0.989
涉案	0.997
追赃	0.989
挽损	0.989
隶属于	0.994
安投融	0.989
赵春霞	0.989
借贷	0.775
421	0.989
亿余元	0.994
余额	0.874
句子	0.568
遗书	0.569
必经	0.999
呆望	0.999
一无所得	0.999
停下	0.833
来时	0.999
任何理由	1.000
举个	0.448
例子	0.563
新入行	1.000
八几	1.000
大高个	1.000
充满活力	0.997
决算	1.000
飞得	1.000
强烈要求	1.000
他来	0.712
小伙子	0.647
点歌	1.000
再婚	0.740
第五天	0.750
更深	0.750
另一边	1.000
学弟	1.000
学妹	1.000
划分	0.995
同乡	1.000
远在他乡	1.000
毫无疑问	0.667
茵蕊	0.996
调用	1.000
心活	1.000
看得见	1.000
外柔内刚	1.000
主宰者	1.000
主宰	1.000
一愿	0.995
喜乐	0.826
二愿	0.995
星途	0.359
三愿	0.995
传闻中	0.997
全看	0.994
再刷	0.994
爱小破	0.994
芊	0.994
金主	0.864
续集	0.994
番	0.789
现代戏	0.994
份太少	0.994
377	0.999
772711	0.999
幂	0.998
22908	0.997
尤	0.798
安娜	0.949
等位	1.000
wqnmddsb	0.972
只管	0.657
死爱活	0.972
68430288	0.997
树	0.933
爸太虎	1.000
亲家	1.000
东宫	1.000
Jimmy	0.730
Kim	0.730
门牌号	0.730
爱死	0.730
六月	0.625
某杰	0.998
抠	0.824
新专辑	0.998
咱先	0.998
167281	1.000
68	0.465
11965942	0.999
佳琦	1.000
带货	0.672
小点	0.505
认认真真	0.836
摆弄	1.000
琢磨	1.000
妙	1.000
四五块	1.000
表在	1.000
下播	1.000
哼哼	1.000
为罗云熙	1.000
20200601	1.000
星期一	0.504
童年	0.999
膘	0.500
管	0.509
屁事	0.733
总爱	0.858
政么	0.733
起源	0.796
如爱	1.000
万事万物	1.000
从无到有	1.000
孩童	0.999
小盆友	0.731
夜哭	1.000
哀求	1.000
长椅	1.000
泪流满面	0.669
诅咒	0.581
捱	0.500
THXGod	0.006
单开	0.006
有件	0.006
内胆	0.006
看店	0.006
过意不去	0.458
难搞	0.269
一来	0.464
贵裙	0.006
报废	0.006
深陷	0.003
内疚	0.003
悔改	0.006
还口	0.981
洗非	0.981
剧本	0.832
1212399	0.999
163138	0.999
‌	0.397
▪	0.992
独	0.992
‭	0.383
‮	0.239
无一	0.992
中古	0.992
͏	0.590
戴种	0.992
法太	0.992
实用	0.997
复古风	0.992
项链	0.992
链项	0.992
像样	0.512
车迷	1.000
奉	0.544
超跑	1.000
Beat	1.000
笔者	1.000
开过	0.500
此款	1.000
不下	0.776
二三十次	1.000
右驾	1.000
上牌	1.000
一亲芳泽	1.000
法例	1.000
收紧	0.998
视野	0.836
跑车	0.800
那台	1.000
1588657	0.990
陈数	0.153
战为	0.153
位出	0.153
保险杠	0.996
阅光	0.996
宝盒	0.998
示范校	0.996
饭星盟	0.996
博肖打	0.996
星币	0.996
7101445	0.996
WX	0.996
小熊	0.997
215	0.717
1553577	0.997
创争	0.001
艺乱	0.001
剪辑	0.667
试一试	0.500
网暴	0.083
李紫梦	0.001
创太糊	0.001
8417	0.999
男主太惨	1.000
怜爱	0.994
选丁禹	1.000
冷血	0.959
大灰狼	1.000
李狗	1.000
爱小枫	1.000
冷酷无情	1.000
穷途末路	1.000
我放	0.997
死死	1.000
为小枫	1.000
掉泪	1.000
丁禹	1.000
101	0.997
韩彻	0.163
超忆症	0.163
中救	0.163
镣铐	0.163
永远都是	0.763
相聊	1.000
正欢	1.000
☎	0.909
赞同	0.750
无话不说	1.000
志趣相投	1.000
捉摸不定	0.982
谅解	0.611
依着	1.000
傲娇	1.000
不大	0.838
相仿	1.000
但远	1.000
蛮横	1.000
🔍	1.000
爱生气	1.000
做鬼脸	1.000
相知	1.000
快落	0.993
甜橙	1.000
合体	0.333
很久没	0.828
快过	0.999
一拍	0.339
美得	0.339
灯笼	0.780
完调	0.339
色	0.587
出奇	0.262
全靠	0.828
硬件	0.805
说了算	0.339
事实	0.888
并非如此	0.339
空洞	0.670
拍过	0.339
六十八	1.000
大家伙儿	1.000
矿务局	1.000
人手	1.000
往外	0.500
实属	0.750
附	0.670
Helltaker	0.398
张鱼	0.398
新版	0.943
BIGBANG	0.936
𝙃	0.965
𝙖	0.965
𝙥	0.965
𝙮	0.965
𝘾	0.965
𝙝	0.965
𝙞	0.965
𝙡	0.965
𝙙	0.965
𝙧	0.965
𝙚	0.965
𝙣	0.965
𝙨	0.965
𝘿	0.965
🐰	0.897
投屏	0.648
6.1	0.667
黏着	1.000
距离感	0.665
絮絮叨叨	0.520
不感兴趣	1.000
不怕累	1.000
大权	1.000
不婚	1.000
龙会	1.000
藏	0.986
扭	0.462
两下	0.462
1854	1.000
68296539	1.000
By	1.000
纪伯伦	1.000
藉	1.000
身旁	1.000
后退	1.000
弓	1.000
射出	1.000
箭	1.000
弓箭手	1.000
望著	1.000
箭靶	1.000
用尽	0.525
拉开	0.703
射	1.000
怀着	1.000
弯曲	1.000
KAllMyLove	0.978
阳澄湖	0.971
😴	0.729
JF	0.971
翻出来	0.737
翻涌	1.000
181287	1.000
童心	0.973
奈何	0.600
执	0.500
当空照	1.000
小鸟	0.999
开怀大笑	1.000
